Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-82.5938,38.3441,112,56,152569.452523,172313.085988,125805.5616,138940.62615,173111.635914,29000.2631148,25590.3716884,31678.7541576,42639.0913099,15965.2175494,8334.42770479,15504.374238,8453.53249883,3880.19113636,5409.69235501,108763.281026,122771.712829,86537.0357269,112383.038615,113349.875328,91930.2334733,113711.792417,70217.4463444,76037.6686458,107697.434733,28250.5603065,24177.8058654,31335.7000078,40425.3073851,16801.8797233,6915.49989869,14792.7643507,5713.48686388,2656.92718687,4346.56732494,81750.2897692,102320.687936,55505.7831988,85674.0779547,83468.5789551,77333.0260321,94221.9240569,61149.8251721,67321.0435735,86577.0579808,25418.4301479,23114.2431817,29820.0626237,32519.3435021,15990.5880179,6171.18395373,12755.3773791,4904.81065649,2567.59704662,4359.74687121,71376.9992029,85178.0058311,49986.5577065,77564.8749011,72685.1726058
-82.5339,38.3681,112,56,152569.452523,172313.085988,125805.5616,138940.62615,173111.635914,29000.2631148,25590.3716884,31678.7541576,42639.0913099,15965.2175494,8334.42770479,15504.374238,8453.53249883,3880.19113636,5409.69235501,108763.281026,122771.712829,86537.0357269,112383.038615,113349.875328,91930.2334733,113711.792417,70217.4463444,76037.6686458,107697.434733,28250.5603065,24177.8058654,31335.7000078,40425.3073851,16801.8797233,6915.49989869,14792.7643507,5713.48686388,2656.92718687,4346.56732494,81750.2897692,102320.687936,55505.7831988,85674.0779547,83468.5789551,77333.0260321,94221.9240569,61149.8251721,67321.0435735,86577.0579808,25418.4301479,23114.2431817,29820.0626237,32519.3435021,15990.5880179,6171.18395373,12755.3773791,4904.81065649,2567.59704662,4359.74687121,71376.9992029,85178.0058311,49986.5577065,77564.8749011,72685.1726058
-79.9275,39.7107,117,61,187747.233433,223792.884488,146524.668488,172564.739678,207929.230556,29932.9826416,26387.1805443,28512.4611928,46398.4689529,18354.2530024,9548.77477732,16554.0392457,8274.61699714,4025.20254999,9250.67901921,142651.07581,179771.678903,107786.248494,138328.973392,144696.486662,108463.695351,137189.629933,83051.0123842,92389.0637474,121206.64376,28528.5508953,23225.3129737,29559.3482187,42730.18545,18482.4723333,7668.40319516,13709.6495354,5986.0850464,3211.7331911,7627.86263968,102658.940349,136496.212962,65830.7964367,110863.345154,97253.5897751,88853.4893482,110487.752288,71742.5230368,80905.1976378,92256.601081,24642.7583425,19492.5540271,28155.5670619,33850.9223341,16914.5665061,6991.97259356,12038.8073286,5003.44603441,3099.04047489,7750.24110501,82975.8714965,107703.331009,58182.3860039,89867.654565,76089.3672131
-80.3325,39.3844,116,60,160385.262777,193024.789456,123294.992012,142334.332774,182747.818155,29369.4290223,25560.7511641,30106.9914103,44246.2084925,17468.3219321,8908.21453537,16901.6066623,7891.68517924,3207.11404885,7535.62844182,125276.493746,147145.796759,93024.3730925,139251.778172,121675.42738,95637.2321151,126584.697975,68800.8163068,75187.9563504,111906.305067,27674.3968971,23129.3782693,29898.3304965,39655.3383306,17809.5963316,7118.76998452,14357.9209962,5424.70787589,2324.26087624,6208.7109908,94350.2682922,119717.091648,59094.5631876,114843.783569,83548.9991476,79148.7727033,103578.314214,59575.1626069,65264.3728947,88103.8467339,24361.0107674,20712.0516998,28390.4473637,31399.3558141,16749.3775944,6348.75075829,12551.6768916,4605.86553582,2055.95558108,6095.41923582,78702.7931512,98060.9318725,53253.8636888,94007.1914388,69393.0407767
-81.8233,38.4731,113,57,148004.912249,171221.323728,119210.338512,132051.855334,169316.334472,28246.8632519,25515.6386217,27915.1882951,42972.5597621,16470.687713,7628.05189072,15036.1930775,6750.8953153,2740.16463097,5892.2901655,105607.500038,119564.983055,79639.1544624,112738.884181,110471.137988,89439.1840729,112721.52287,67158.536391,72521.8132382,105289.336427,27301.9670133,23389.0524024,29057.8648328,39688.8832443,16859.8429081,6356.42707451,13558.7383558,4680.6161137,2209.53778809,4814.72800992,80625.1790025,98939.8851161,50945.9050991,94015.2389513,78320.8227644,74858.3144321,93163.8285698,58553.5959068,64095.6348927,83549.5446143,24175.9758995,21036.2742527,27689.6342904,31760.7688683,16001.9562644,5776.32794346,11768.164444,4029.56467947,2397.99830309,4812.06871982,68435.6531906,82395.9420871,46207.2962582,78122.3959404,66848.6722502
-81.4211,38.2056,115,56,149121.557839,173838.08717,119158.447848,132775.274697,170447.539843,26672.2830313,24685.7350092,25393.0131118,40736.3953787,15763.5924189,6971.67324839,14022.0351414,5787.53881103,2323.83294725,5665.37858154,109174.841814,121957.28099,80870.2868176,120820.022402,113040.387577,88946.7801255,112469.567423,67018.4428262,71686.7535098,104550.524439,25717.1069668,22346.5755732,26919.9811775,37401.1450964,16022.957996,5714.1641415,12174.543961,4049.64196045,1924.55499936,4544.35067608,82343.1908184,98717.859139,50623.4780532,101046.11323,78580.7292451,73946.5491038,92520.4579356,58324.1154769,62942.8966241,81931.6384756,22671.4960984,19547.0776223,25765.9656646,29898.4933506,15267.9430653,5199.83044239,10656.3381119,3477.09075044,2073.04128905,4496.63101782,68781.6053785,81567.0975079,45811.0564144,81517.2469158,66054.4937093
-79.9588,39.7078,117,61,187747.233433,223792.884488,146524.668488,172564.739678,207929.230556,29932.9826416,26387.1805443,28512.4611928,46398.4689529,18354.2530024,9548.77477732,16554.0392457,8274.61699714,4025.20254999,9250.67901921,142651.07581,179771.678903,107786.248494,138328.973392,144696.486662,108463.695351,137189.629933,83051.0123842,92389.0637474,121206.64376,28528.5508953,23225.3129737,29559.3482187,42730.18545,18482.4723333,7668.40319516,13709.6495354,5986.0850464,3211.7331911,7627.86263968,102658.940349,136496.212962,65830.7964367,110863.345154,97253.5897751,88853.4893482,110487.752288,71742.5230368,80905.1976378,92256.601081,24642.7583425,19492.5540271,28155.5670619,33850.9223341,16914.5665061,6991.97259356,12038.8073286,5003.44603441,3099.04047489,7750.24110501,82975.8714965,107703.331009,58182.3860039,89867.654565,76089.3672131
-80.8153,39.8297,115,61,177945.214306,205828.086945,143625.702413,163489.346632,198725.531847,32633.0749822,28357.3221025,34586.4326098,47940.9706172,19541.2724551,11163.056814,19309.0918029,10580.6699409,5307.8561496,9348.25807264,131208.900082,159018.762362,108785.122022,124136.303573,132881.672536,106483.782327,135202.064196,81539.7635344,89133.2778001,120037.941749,31254.8079462,25583.0001985,34436.6643039,44834.6525361,19966.1512736,8926.29106626,16752.0953178,7414.24298179,3611.41988091,7789.46537396,97613.0931182,133137.837913,69167.4080778,95365.0496765,92755.148089,88218.9554516,110172.090739,70648.5845606,78432.8911624,93595.7855515,27595.568905,22896.1921601,32575.269981,36284.3407808,18448.9105753,7997.17147804,14500.4638099,6220.28379932,3328.18520119,7857.26641725,82294.4663628,108387.123051,61338.5590695,84274.9082495,75120.790383
-79.2667,39.2014,119,60,143019.044205,176138.587198,109019.215322,127048.422822,159822.512148,26956.4263304,25651.3270347,25543.2440779,40102.6507559,16434.1089067,8982.65823359,16569.2740328,7521.67800267,3736.00791831,8002.21252626,89713.697613,136312.74763,53579.2323279,58945.8676956,109989.687451,87016.7067894,109735.857088,65523.4157949,73396.3119783,99404.8916019,26852.7999506,23059.4386551,27589.993411,39602.2503141,17071.745165,7189.12982916,13661.1816412,5570.30451543,3132.07764892,6211.72356405,71460.8123696,107289.235868,39643.0704178,55020.357579,83637.8116923,73277.762592,90808.5509452,57656.5697111,65667.6167617,78968.4225159,24058.5886798,19336.2569238,26922.929679,33831.4490402,15965.0796214,6593.2476515,11977.0652528,4686.34968411,3414.24754539,6188.10978198,61178.994161,86745.691212,37335.8254323,48860.7240805,71652.3745227
-81.9344,38.9794,113,58,153124.718246,171725.863859,125298.918736,140651.817634,174709.043342,31399.5415262,27738.5020817,34012.0053857,45178.1319436,18527.4914567,9974.14270375,17775.8662707,9677.27545238,4792.56814514,7551.25423317,105009.43572,121049.263441,82807.4826069,102122.292069,114054.073802,93922.4095991,116677.231093,71301.4918434,78238.3810475,109436.330625,30542.253924,25916.4330441,33356.2061361,43325.093146,19317.5455665,8222.58115181,16915.0099126,6509.6644093,3162.00818331,6155.26900339,82956.4998065,108261.578017,56031.7954052,80604.17022,86863.2133241,79138.4094539,96816.2854352,62228.6123277,69515.3220403,87951.4841893,27345.9911222,24289.7225187,31848.6184885,35028.7039959,17985.4696487,7384.72812947,14502.4329091,5540.65695525,3025.57054145,6368.33220103,73226.8070677,91065.4779889,50951.2567645,75717.4693676,75032.0840228
-81.3639,39.3328,114,60,161736.743109,182378.367411,132466.150752,151761.006628,180214.179064,31142.9318344,26288.6546744,33007.1993263,46850.2756094,18318.3575793,9327.03107421,16852.2634149,8787.96318223,4048.72351431,7526.69883264,120007.640943,133958.053702,93889.7536354,135501.024047,116680.407642,97675.35381,121693.565126,75026.2172116,82300.0650461,111641.550662,30119.4129275,24357.8973946,33567.5112342,43359.7386222,18975.701552,7724.96627725,15571.4474821,6129.73430102,2785.49519724,6262.01333653,90902.0151874,113687.840309,60159.3062957,105138.408543,84559.7769941,81754.4901015,100346.095815,65251.3887215,72338.4140384,89036.079213,26752.5634937,22568.4465082,31755.40692,34818.9918934,17672.6235704,6968.71857522,13484.019244,5226.73797828,2750.11842956,6325.08601881,77981.6439831,94565.2170401,53785.0807855,91974.3775928,71510.2403173
-81.2944,39.3668,114,60,161736.743109,182378.367411,132466.150752,151761.006628,180214.179064,31142.9318344,26288.6546744,33007.1993263,46850.2756094,18318.3575793,9327.03107421,16852.2634149,8787.96318223,4048.72351431,7526.69883264,120007.640943,133958.053702,93889.7536354,135501.024047,116680.407642,97675.35381,121693.565126,75026.2172116,82300.0650461,111641.550662,30119.4129275,24357.8973946,33567.5112342,43359.7386222,18975.701552,7724.96627725,15571.4474821,6129.73430102,2785.49519724,6262.01333653,90902.0151874,113687.840309,60159.3062957,105138.408543,84559.7769941,81754.4901015,100346.095815,65251.3887215,72338.4140384,89036.079213,26752.5634937,22568.4465082,31755.40692,34818.9918934,17672.6235704,6968.71857522,13484.019244,5226.73797828,2750.11842956,6325.08601881,77981.6439831,94565.2170401,53785.0807855,91974.3775928,71510.2403173
-104.7214,41.1229,59,63,35193.359678,49119.521257,22835.9037051,21595.6188913,47141.030196,9056.24845746,12734.5548163,6970.70143947,6193.30539528,10214.3966482,2142.79624507,3716.70758312,700.171523888,465.101410159,3639.08809424,11555.3129746,23082.9105394,4690.71053904,3125.27722335,15309.6855491,23346.4579234,30639.3138966,13717.3272248,14323.9197806,34697.3266994,10450.4429274,15152.6812,7062.04398479,7668.51771167,11803.8073134,2087.82435808,3800.28240841,654.016879065,403.001446581,3312.29061248,9254.99020285,16297.8364932,3519.56043084,2393.54114654,14783.7403335,21996.0775987,27917.7780432,12461.556577,13395.0609095,34195.7505392,10984.9510396,15966.5440506,7382.94670615,8643.15042042,11729.5757799,1938.80793646,3594.19243093,635.308352365,334.13312289,3058.65071097,8832.53263221,14204.3887357,3414.91306955,2743.42453904,14962.7284354
-105.7769,42.8378,57,68,20610.153402,29444.8136247,11206.2849963,11605.2880005,30178.6703903,9518.01465634,14415.7507901,5904.06970291,7170.92095933,10515.0304381,1305.79644306,2690.773502,331.704440518,219.070441194,1955.17351593,8130.64244752,13836.6381754,3694.07047723,3394.26660493,11595.170673,16166.8690707,23712.4391855,7479.71591802,8074.08064399,25388.5563111,10660.4556539,16860.0247042,6163.97534785,7747.87829887,11731.3876737,1474.10632962,3336.93527893,314.418687086,240.857715127,1948.86766123,8451.17256016,14223.6005948,3375.09320788,3496.63709884,12690.7394992,15638.1923798,22442.0988941,7017.80689925,7592.37718709,25480.4636727,10606.5309896,17345.8783591,6260.63365375,7240.444209,11391.4410931,1425.11080863,3241.44095073,307.852432007,174.003763695,1923.47629124,9006.89275715,14576.3372166,3515.88792179,3535.15789653,14360.7885001
-105.4591,44.3901,58,73,25712.9712281,36966.7813462,14862.4613499,14227.4028998,36788.796025,11040.6743428,15872.8196812,7772.97734786,8135.2479229,12278.2190656,1688.15447285,3736.25566473,460.942668227,305.727873149,2212.26204413,10768.2929611,19217.4462373,4854.83268966,4568.60803887,14430.900248,20148.4073172,29949.9175806,9721.26458899,9991.70098465,30918.2192461,12484.6238315,18753.8603584,7862.83019033,8827.45424545,14292.6055419,1890.54558962,4596.93300115,417.747852451,284.96492055,2198.82671372,10608.9318855,18510.8825493,4252.45548836,4201.00156935,15464.3837079,19204.1666846,28116.6308892,9027.50862113,9448.25735601,30204.1824813,12520.7830039,20036.6021574,7884.74359089,8093.09591962,13846.9357498,1783.74371173,4426.53920726,411.095195363,229.536018089,2011.78513842,10965.1120114,18417.5205585,4299.85947642,4563.22896255,16577.735057
-108.7875,41.7378,50,66,23763.2674883,39506.3199783,10841.6835807,11871.6346996,32827.4250632,12713.7579628,26872.8872222,5485.36315399,7684.73534148,10712.5550732,1230.40411058,3137.53253395,286.958623232,212.699670903,1246.3945923,12512.3893814,26315.6396765,4748.79592566,3196.18646737,15778.2475653,18395.4484661,30761.0477185,7341.5253599,8671.30037651,26802.8625448,13557.5844909,28064.0026958,5487.87758206,8330.93754677,12121.4873013,1406.49111362,3932.56963777,269.236616327,252.373303686,1156.88857811,13122.587548,25887.5192386,4063.298824,3413.81568317,19114.576147,16913.3989784,28113.3938006,6833.36345136,8282.69503293,24417.0707525,12600.1386869,25682.7917656,5551.66439169,7170.26177282,11808.3112436,1368.90674934,3807.0255041,258.101240909,180.574546783,1201.59518763,13188.6164347,25067.6820845,4103.41511257,3503.97971446,20013.8517901
-104.8828,42.1103,59,66,20303.4875604,28828.6793969,10882.0656248,11549.4547932,29948.7712686,8820.36767858,13006.0023276,5913.58940585,6490.70066261,9805.34645845,1347.17199199,2633.82032558,361.834450774,220.022127654,2146.64835211,7475.07402854,13035.6292209,3048.23684833,2883.94830736,10929.0515516,15557.1175215,22192.2243651,7193.84183338,7952.97246589,24871.0825956,9987.59784508,15403.4907376,6207.37789658,7224.67236061,10997.2276084,1467.13986707,3097.5878722,341.365806954,228.334267139,2129.25758556,7535.31658169,12643.0586964,2778.99420846,2878.02809341,11830.5722082,15086.6019413,21052.2232706,6726.28214006,7411.52790982,25129.2815481,10183.3778439,15992.9626469,6367.98488353,7389.56613865,10786.686548,1410.78018427,3007.26000081,334.794112788,175.449227338,2062.67095001,8008.71926387,12744.4474545,2894.12569442,2937.97770614,13424.2428017
-110.5986,41.7572,46,66,22746.8556177,36610.0834015,11399.109777,11125.9384087,31847.8724896,14759.5582219,31989.631029,7054.30602463,7377.26404686,12511.772335,1601.38451106,3770.69899166,517.576614718,251.750452375,1812.31016911,11108.4121383,22691.3708995,4063.2580542,2278.10814698,15391.3510186,18467.699758,31157.8861703,7984.63129171,8178.91853449,26538.3459583,15176.1361906,32277.5541937,6789.92732702,8091.39471409,13294.2384557,1715.4761299,4419.48033518,475.088309751,274.275559962,1678.29449948,12604.1362424,26004.0818571,3770.32656931,2574.50910692,17902.7327881,16782.4707126,28517.3907881,7394.76989692,7749.49869292,23454.2218592,14007.9221096,28274.9697215,6887.47521581,7444.49567492,13225.2875844,1668.69443616,4239.67647612,446.504319836,181.235986958,1771.08849945,12714.4145714,26001.5351103,3812.69283735,2692.6644079,18112.1494148
-105.3841,44.2853,58,72,25712.9712281,36966.7813462,14862.4613499,14227.4028998,36788.796025,11040.6743428,15872.8196812,7772.97734786,8135.2479229,12278.2190656,1688.15447285,3736.25566473,460.942668227,305.727873149,2212.26204413,10768.2929611,19217.4462373,4854.83268966,4568.60803887,14430.900248,20148.4073172,29949.9175806,9721.26458899,9991.70098465,30918.2192461,12484.6238315,18753.8603584,7862.83019033,8827.45424545,14292.6055419,1890.54558962,4596.93300115,417.747852451,284.96492055,2198.82671372,10608.9318855,18510.8825493,4252.45548836,4201.00156935,15464.3837079,19204.1666846,28116.6308892,9027.50862113,9448.25735601,30204.1824813,12520.7830039,20036.6021574,7884.74359089,8093.09591962,13846.9357498,1783.74371173,4426.53920726,411.095195363,229.536018089,2011.78513842,10965.1120114,18417.5205585,4299.85947642,4563.22896255,16577.735057
-105.3843,44.2862,58,72,25712.9712281,36966.7813462,14862.4613499,14227.4028998,36788.796025,11040.6743428,15872.8196812,7772.97734786,8135.2479229,12278.2190656,1688.15447285,3736.25566473,460.942668227,305.727873149,2212.26204413,10768.2929611,19217.4462373,4854.83268966,4568.60803887,14430.900248,20148.4073172,29949.9175806,9721.26458899,9991.70098465,30918.2192461,12484.6238315,18753.8603584,7862.83019033,8827.45424545,14292.6055419,1890.54558962,4596.93300115,417.747852451,284.96492055,2198.82671372,10608.9318855,18510.8825493,4252.45548836,4201.00156935,15464.3837079,19204.1666846,28116.6308892,9027.50862113,9448.25735601,30204.1824813,12520.7830039,20036.6021574,7884.74359089,8093.09591962,13846.9357498,1783.74371173,4426.53920726,411.095195363,229.536018089,2011.78513842,10965.1120114,18417.5205585,4299.85947642,4563.22896255,16577.735057
-105.3815,44.2911,58,72,25712.9712281,36966.7813462,14862.4613499,14227.4028998,36788.796025,11040.6743428,15872.8196812,7772.97734786,8135.2479229,12278.2190656,1688.15447285,3736.25566473,460.942668227,305.727873149,2212.26204413,10768.2929611,19217.4462373,4854.83268966,4568.60803887,14430.900248,20148.4073172,29949.9175806,9721.26458899,9991.70098465,30918.2192461,12484.6238315,18753.8603584,7862.83019033,8827.45424545,14292.6055419,1890.54558962,4596.93300115,417.747852451,284.96492055,2198.82671372,10608.9318855,18510.8825493,4252.45548836,4201.00156935,15464.3837079,19204.1666846,28116.6308892,9027.50862113,9448.25735601,30204.1824813,12520.7830039,20036.6021574,7884.74359089,8093.09591962,13846.9357498,1783.74371173,4426.53920726,411.095195363,229.536018089,2011.78513842,10965.1120114,18417.5205585,4299.85947642,4563.22896255,16577.735057
