"fips","NOx_AP2_ACS","NOx_EASIUR_ACS","NOx_InMAP_ACS","SO2_AP2_ACS","SO2_EASIUR_ACS","SO2_InMAP_ACS","NOx_AP2_H6C","NOx_EASIUR_H6C","NOx_InMAP_H6C","SO2_AP2_H6C","SO2_EASIUR_H6C","SO2_InMAP_H6C"
5115,5830.56166948923,3408.35702174728,10557.4887586921,18925.0281859987,17633.2341974488,17683.2354159843,14979.0477625553,8755.61390419454,27124.0653688802,48623.0036322568,45303.9634950567,45432.4329357719
5117,5286.96300560226,3652.41468064913,10065.8130662869,19923.2475202907,17763.0492174142,17891.5942266449,13582.3654742327,9382.67764103362,25860.7901314637,51187.7547192034,45637.5006267477,45967.7746865864
5119,6097.77227245055,3738.62333584675,10455.1804228031,21328.0513505037,18083.9902430212,19651.6418987433,15665.5989651272,9604.17579732721,26861.2018812067,54797.1540032205,46462.1028118528,50489.9112802376
5121,5643.73520808409,4513.71350060971,10779.1811599777,20035.2121701113,19647.2723636596,21073.5770370864,14499.0296407874,11595.6352634648,27693.6654634006,51475.4284272374,50478.684519274,54143.3264830393
5123,5212.46889955639,4012.75313245945,9688.14117548813,20870.9495110737,18878.708900688,17440.743108729,13390.9658159725,10308.5046654166,24890.4278481862,53622.7102720191,48503.9942790356,44809.3910979274
5125,6349.01129859428,3595.8021570211,10601.0775255115,21826.4610277481,18285.1151425952,20268.4792794095,16311.1139769583,9237.22160094122,27236.0591294078,56077.7310443011,46978.8582853983,52074.7677222891
5127,5809.53835832076,3501.34964923612,10686.0144623976,18280.194115098,17481.2160149025,16896.1223749294,14925.0320184014,8994.54229822248,27454.289826527,46966.2145605286,44913.3791960681,43410.082778602
5129,5796.37180127798,3860.84486766249,10746.328446419,18581.054835021,18925.5968790055,17388.8308081739,14891.202838454,9918.20278098107,27609.256125779,47739.2238901759,48624.4647900979,44676.0114641126
5131,5901.26064956197,3731.73252120881,10613.785377858,18003.1499190595,18143.6624340552,16894.0415343292,15160.6965042281,9586.47104675237,27268.709747362,46254.3976496431,46615.4201355686,43404.736420334
5133,7553.02766398908,2786.01563007636,10579.8536023927,9888.08939929001,16554.1178438279,18064.3512047698,19404.6247673879,7156.61586247467,27181.5279477143,25404.1600578439,42531.3615770082,46411.64371637
5135,5751.6297961388,4243.60686355777,10596.5710796105,19755.3848816926,19206.4655312009,19120.5943412459,14776.2460324988,10901.6432046336,27224.4805998944,50756.460844188,49346.1079763805,49125.4768783756
5137,5596.78190954454,4078.42250796528,10619.8436886285,18790.0229047147,19280.7132761122,17906.0048785875,14378.3913007673,10477.2307123101,27284.2755239401,48276.1310261856,49536.8746525235,46004.8003521526
5139,4705.9275323937,2636.19060104351,9845.14437569506,18213.8553130877,17865.7387477175,17980.195968878,12089.4958109506,6771.66649026446,25293.8202836477,46795.7685385797,45901.3435272164,46195.4214640943
5141,5676.29401548821,3821.40861599257,10432.8988926657,18863.6314813668,18529.3220556007,18591.4323223373,14582.6838376265,9816.87818641463,26803.9533620933,48465.2554705752,47606.3055047161,47765.8870402073
5143,6610.34873327185,4255.43487493719,10904.4371454578,21451.0640337128,17710.8139624859,16067.2565281641,16982.5750943935,10932.033224141,28015.4889483511,55113.2137128759,45503.2912178012,41280.4560438806
5145,5485.92712323081,3969.21482904801,10357.8044187015,19783.8904945574,18353.8414322749,18542.2171308303,14093.5691941177,10196.6405618451,26611.0111628119,50829.7010621115,47155.4385419637,47639.4371593286
5147,5212.81973786858,3993.56914053053,10251.3673422758,19808.5166453164,18312.0455998989,18669.8256789517,13391.8672340392,10259.2147323714,26337.5395939129,50892.9736764124,47048.0514148729,47967.3051451057
5149,5762.4180742384,3386.44828961519,10818.4824498927,18866.2627687081,17354.0549209071,17890.750048851,14803.9646380514,8699.3232247626,27794.6432971945,48472.0161060759,44586.6608658995,45965.6057184645
6001,2110.31437517229,17619.7211332673,7614.89040750593,36213.8341935563,26410.3930347621,22255.3497866307,5420.51892622817,45269.2440252398,19563.5703349859,93043.5858396144,67855.347639773,57179.6861685259
6003,1050.46911063961,1964.44454882715,4939.40370343931,10114.3042081283,10082.3669704222,7392.47208287604,2697.4307222381,5045.73175990188,12689.3722538268,25985.3796925676,25903.3225110376,18992.105106599
6005,2007.95561087039,6086.85156209693,4986.08215025266,15024.1244617476,14616.3165836913,8847.65956695759,5157.52587151238,15637.5400979149,12809.3044101063,38600.3094976628,37552.518032822,22730.9564324515
6007,1519.09075978467,4466.71077446033,4420.46406716293,11549.0760397478,15404.653943742,7480.49233568067,3901.47260233647,11474.8699277918,11356.0470511614,29671.7765477002,39578.0138648623,19218.2578480846
6009,1650.50990003253,5792.97273885242,5104.43790962828,13813.771079339,14388.2536186349,9308.36259176973,4239.13124229394,14882.4695383153,13113.3989633543,35490.5168434025,36966.5498819091,23914.6527835992
6011,2347.88251419949,6405.6085376181,4200.74989941012,16395.5935921354,18535.2961537102,16083.6874588415,6030.90896964085,16456.5307459167,10791.5296838823,42124.0610641165,47621.6549114982,41322.6724645275
6013,3155.89182144094,17272.6384937136,7464.2483778131,47502.1243569346,26407.9338101978,19455.231700206,8106.94845096415,44377.4755065636,19176.5218215762,122046.885487008,67849.0290896732,49985.2694115812
6015,604.978838636898,2900.84179827192,3245.02749993027,4115.90182743545,17941.4713097131,3967.40753671385,1552.8208954274,7451.64174463547,8335.96708488328,10573.527309708,46095.9251827933,10191.9970383035
6017,1673.95214016015,4499.15001582554,5349.07841768544,13253.133143194,13663.5455811378,11641.6997563113,4299.36200399365,11558.2169204747,13741.9602297976,34050.0551064725,35104.5385352664,29909.7570892227
6019,2234.43354844279,4763.09289340367,5500.80750290834,19021.6267924347,14565.9722616934,17504.8317427438,5739.42156978617,12236.3722706117,14131.8017434594,48871.1969624631,37423.1670473922,44974.0557042957
6021,1797.13720642445,5430.75804890137,5415.14655437041,13510.4679850119,17129.6855500442,11972.623395709,4615.86462194888,13951.8218461237,13911.7108242353,34711.2322572134,44010.1827633127,30760.0078654648
6023,752.003705558535,3051.49280513559,3815.12009357922,5087.15552664637,18707.9428036179,7019.07175593314,1930.57573776662,7838.71332332539,9800.72092103129,13068.994883995,48065.240472103,18032.7178642429
6025,1497.86065641872,2514.45371804555,2646.65301308692,12463.7671814552,11871.129783928,4783.26108814468,3846.9255415721,6458.88472751493,6798.54783962186,32021.9164611676,30499.2376697864,12288.1909417261
6027,1977.94544139756,1538.89867741797,4990.55551792731,5489.43719307528,9185.85435992082,9876.90131704056,5080.41995687942,3952.36560403953,12820.7979508661,14102.5877085259,23599.8891740391,25375.414225015
6029,2059.34330326919,4921.32181433022,6235.67910893202,8393.3967453614,14158.2793567583,30548.1300983507,5289.5576158474,12642.9139824295,16019.9266129823,21563.807064147,36375.6709860036,78486.5438776869
6031,1700.11185915679,7156.21246848155,5680.51013735804,18040.5782947679,18255.8566923722,26295.0168518731,4366.57485534404,18385.0770898059,14593.5164300006,46350.5633558992,46903.6837827275,67558.908590451
6033,2261.16135562953,6705.82775292519,7565.82537134191,16830.636472687,18934.1322181951,24631.684942913,5808.09402500615,17227.8918409482,19437.5062521638,43241.8281343709,48646.3948606866,63285.2663407905
6035,3869.56947749431,1433.65499317738,4601.95375764735,10709.0038215628,11680.2505898376,5226.47623479506,9940.61914958929,3681.96024894615,11822.3532675899,27513.3569893053,30008.8067557566,13426.9552293654
6037,830.830158743059,12501.1689690036,6644.002049433,136535.29053695,20726.9932129903,47005.4236639438,2133.10660902904,32118.0138537676,17069.0414412559,350802.131844208,53252.8395839861,120770.699383942
6039,1891.74379340524,4339.03662021592,6177.32977956386,15475.6533695264,13423.3884129209,21452.6444014411,4858.93980438199,11146.8333784841,15870.008152401,39760.4345495733,34487.4964313293,55117.2741930827
6041,2996.70905762405,18523.6933836213,8005.50293852481,36349.261155504,32740.2122820601,29977.9590437137,7697.95600561937,47591.8436103396,20567.1813441998,93391.5418808622,84118.7180604603,77021.5884496667
6043,1395.38921904349,3702.23466843715,6422.9117438293,12713.6197215768,12669.4560684107,25120.6604796878,3583.64299297719,9510.68144084142,16500.9883269445,32663.8691381387,32550.3983070598,64541.603997607
6045,1891.11801930035,5044.37054163466,6781.73346712575,15277.861524143,20963.2530048501,26235.2321055743,4857.33198658025,12959.0663011234,17422.9183810216,39252.2427794788,53859.8680567456,67405.3020755448
6047,2386.9352038243,9320.98343083216,5944.8315830251,19643.5551696844,19104.9203279346,17260.7188693199,6131.24806819626,23947.079836043,15272.6444450462,50469.1338354104,49085.205225347,44346.8501033386
6049,482.650627481193,1253.10185171538,4323.79472783059,2998.21361423206,11375.0451852362,4480.73734702131,1238.51981775057,3218.06033245664,11107.6719850714,7701.82170232871,29224.6345139431,11510.9087681409
6051,1893.21967572813,1181.79967143156,4942.85772681738,5346.80455194655,8751.29634994994,8604.6156877563,4862.73182749935,3034.8617726789,12698.2467665806,13736.1179269839,22483.3678944702,22106.497426356
6053,1357.77580985995,6600.37794762189,5522.74590702051,17233.8357162402,21931.5315321487,17933.4681080253,3487.00187536583,16956.9568936084,14188.1686598871,44277.7785138459,56347.6914438948,46075.3623470289
6055,4346.32163585193,12517.3170379824,7008.66855842331,27418.5201138594,23410.7491251162,20062.9054766107,11165.5509600106,32159.503510442,18005.9886563379,70445.554955011,60148.2839580486,51546.5815651356
6057,2584.74897660233,4040.74675554594,4577.68163405648,16268.434944641,14225.4322810688,6577.50887113056,6639.49617692006,10380.4294145897,11759.9902645668,41797.3490198069,36548.208753707,16898.1987762552
6059,273.559595705957,16569.6137803088,6234.70791007052,45240.8196298795,23976.3155038824,38198.6460480488,701.296752043604,42571.1756925712,16017.431286304,116236.856010124,61601.4084717207,98143.2149354629
6061,2671.85470793756,5085.16679815893,4469.80283568921,17133.1383737531,14751.4562541877,6721.10851135111,6863.29921443562,13063.8851917915,11482.814441713,44019.054193725,37899.7359286174,17267.1530938972
6063,4167.13096790471,2074.77297806266,4698.33492341854,10979.4411249626,13203.9935952285,6406.88439663741,10705.1516824167,5329.20148352087,12069.9879217996,28208.1986378469,33923.7995785269,16459.8088439199
6065,1626.25567161894,3982.21790842704,5754.11611128913,41810.6161031009,13449.1348771004,22240.1167069397,4176.81421781864,10230.0497143484,14782.634187151,107423.5442243,34553.6474962517,57140.5474177996
6067,5230.51177179398,12496.2328455699,4989.44234269914,29887.5278686172,20743.1653361349,8460.86399498671,13437.3238402997,32105.3313425127,12817.9378405894,76789.2412623753,53294.391043659,21737.1524361163
6069,2102.27545499989,7432.45824451192,5598.51723571352,19906.1441525718,19272.5368891171,17609.8184960716,5399.86431802558,19094.8425992476,14382.8499197553,51143.8105884493,49515.866847212,45243.8009200638
6071,2088.5877006568,2789.42685030938,7007.50879857149,9828.92928889825,11804.6953150331,31707.4474773634,5364.69601220009,7165.3803999865,18003.0088549672,25252.1584363378,30328.5458484044,81465.2083913808
6073,1350.74959796943,5747.07090255972,3871.56765525174,53825.512651681,15622.5262859541,13537.5007338132,3468.94924508283,14764.5327477922,9945.75312004973,138293.732692826,40137.7989815276,34780.6882069124
6075,2170.896392762,26248.2115576995,7606.55668983482,40646.5413301699,38653.1586953908,27267.9173386701,5576.1738911491,67438.6505219257,19542.1582958468,104432.656413777,99311.0061876011,70058.6072992255
6077,5841.28416540532,13253.8576074647,5689.78606266798,33897.1543617465,21819.4513570413,12715.2836959454,15006.5973522205,34051.9164915028,14617.3493079101,87091.2796553673,56059.7209137148,32668.1444310769
6079,845.256191592114,4246.31058953231,2480.64555191233,20036.7976894067,18790.9396675513,13935.5800524911,2170.17179316132,10908.5899586122,6372.02052056251,51479.5021435006,48278.4864889589,35803.4838292737
6081,1822.84454640509,18633.4372761682,7262.51453632858,29518.0344038735,32952.3851064457,26966.481075942,4681.91516404204,47873.8114685306,18658.2017776268,75839.8920234195,84663.859256658,69284.119212371
6083,1317.31504416297,6008.58403541714,2895.19050619637,23875.4073725736,21674.6473075872,14593.5904066391,3383.04497006944,15436.4452911638,7437.12173185322,61342.1425663576,55687.6720758759,37494.1270707413
6085,1637.76114419134,14164.5466609589,6731.45097834375,40735.870161964,24346.2848828498,20559.3556639634,4206.37552991927,36391.7737348771,17293.7262652933,104662.171321543,62551.9804895595,52822.1240375027
6087,1647.14640638675,18644.3787925426,5411.30077963336,30578.8480158822,33273.5644069792,17222.5197716195,4230.48932995303,47901.9237931973,13901.8297744518,78565.4682279484,85489.0736477739,44248.7041608769
6089,850.261709742271,2386.52823253449,3926.21413766398,5727.70026183623,13994.3180153375,4718.27232368269,2183.03260207909,6130.2024261995,10086.15775894,14714.7632531093,35954.4008160321,12121.2136066183
6091,1065.39795551204,2377.60462836294,4975.40141153262,9535.62845991367,12628.29034054,7473.12911911868,2735.78779447471,6107.27477622095,12781.8621082989,24498.5729325326,32444.6301239819,19199.3393428703
6093,708.542260258802,2020.19193865557,3946.31525907853,4715.85389521674,14457.5107117848,4473.98604715221,1818.90910775507,5188.96498905817,10137.8040967996,12114.9998750027,37144.4939457362,11493.5624765166
6095,4549.7218340624,14591.1217600336,6721.97004548679,34934.7080683467,25315.7012814349,16483.0106394069,11688.1524179511,37487.7843123441,17269.3666561225,89757.0935755671,65042.7274392149,42348.6639738228
6097,4386.5128632687,13965.3032974922,8136.79632145924,29516.077805594,27787.6084128021,30895.1666097093,11268.8153335423,35879.8525413446,20904.5168725973,75834.8648842011,71393.8631908596,79378.193877983
6099,3459.89321894708,10644.8034590797,5811.21983681767,23641.5938781757,19716.1756451827,14452.3161290369,8888.02720580528,27348.4053160564,14929.3522851549,60741.3994297552,50655.7195256194,37131.1473681944
6101,2099.03694750281,8771.69290601416,4919.59100663084,15082.0431442655,19166.5962775812,8885.92803579685,5391.54353587091,22535.7733003149,12638.4669728638,38749.1214860097,49243.6708585607,22829.2806119975
6103,1324.78806888472,3487.93073257759,4953.91414698915,8875.00160479667,14808.6974431908,11899.3856102627,3402.24560826535,8960.06472410294,12726.6543165841,22801.2070465781,38046.8072151277,30571.8361046341
6105,853.079211264722,2841.54914529539,3973.73546363703,6613.29543774965,16778.5912788179,5794.39991354585,2190.27168255363,7299.29957799395,10208.2555467263,16990.1461394061,43108.1070542831,14886.1364156443
6107,2565.8661164827,3180.09343870129,5491.07989921496,6345.62267278095,11928.9101206249,19628.4588587103,6590.97994972151,8169.13030022512,14106.8083564462,16302.4074918809,30647.694202591,50430.3464881316
6109,1194.38973318749,3097.20860013918,4968.58507629752,10758.7368390373,11912.480511696,8649.74442738315,3067.20974818286,7956.17211309049,12764.348719605,27641.1373340082,30605.4811779471,22222.447879362
6111,1284.06265640322,8665.24509013848,3878.51170655369,24772.9630988317,19480.016989246,26928.4668673457,3297.60873905226,22262.2741382657,9963.5946529801,63648.2560079974,50048.9509040369,69186.4483103282
6113,4745.20624285425,10876.9492696901,5344.64070216122,27606.404150369,22992.4881138093,11092.3643533882,12190.4156307606,27944.8636290138,13730.5582910419,70928.290332201,59073.6349840957,28498.3352470037
6115,2232.39430075322,6598.80986105571,4477.62461033881,14442.483455106,16609.9255435783,6719.73110850627,5734.18207727315,16952.9279677132,11502.911132235,37105.8840214674,42674.749762027,17263.6140966827
8001,8420.50912531343,2750.3562840977,7940.16250044424,11625.4440946631,10404.8318119577,10560.0398591339,21633.4676122479,7064.99537064814,20399.3004448506,29867.9909918843,26731.8398763288,27130.6199780789
